	Strategy	Query	Class	Value
662	EER	q1	talk.religion.misc	1
663	EER	q1	comp.windows.x	2
664	EER	q1	talk.politics.mideast	0
665	EER	q1	sci.electronics	1
666	EER	q1	rec.autos	2
667	EER	q1	sci.med	1
668	EER	q1	sci.crypt	2
669	EER	q1	comp.sys.mac.hardware	1
670	EER	q1	misc.forsale	14
671	EER	q1	comp.sys.ibm.pc.hardware	2
672	EER	q1	comp.graphics	37
673	EER	q1	alt.atheism	1
674	EER	q1	soc.religion.christian	1
675	EER	q1	rec.sport.baseball	15
676	EER	q1	talk.politics.misc	0
677	EER	q1	rec.motorcycles	17
678	EER	q1	sci.space	1
679	EER	q1	rec.sport.hockey	2
680	EER	q2	talk.politics.guns	1
681	EER	q2	comp.os.ms-windows.misc	1
682	EER	q2	talk.religion.misc	8
683	EER	q2	comp.windows.x	1
684	EER	q2	talk.politics.mideast	5
685	EER	q2	sci.electronics	1
686	EER	q2	rec.autos	4
687	EER	q2	sci.med	5
688	EER	q2	sci.crypt	1
689	EER	q2	comp.sys.mac.hardware	2
690	EER	q2	misc.forsale	7
691	EER	q2	comp.sys.ibm.pc.hardware	2
692	EER	q2	comp.graphics	25
693	EER	q2	alt.atheism	3
694	EER	q2	soc.religion.christian	5
695	EER	q2	rec.sport.baseball	8
696	EER	q2	talk.politics.misc	6
697	EER	q2	rec.motorcycles	12
698	EER	q2	sci.space	1
699	EER	q2	rec.sport.hockey	2
700	EER	q3	talk.politics.guns	5
701	EER	q3	comp.os.ms-windows.misc	3
702	EER	q3	talk.religion.misc	1
703	EER	q3	comp.windows.x	3
704	EER	q3	talk.politics.mideast	5
705	EER	q3	sci.electronics	2
706	EER	q3	rec.autos	3
707	EER	q3	sci.med	4
708	EER	q3	sci.crypt	2
709	EER	q3	comp.sys.mac.hardware	1
710	EER	q3	misc.forsale	8
711	EER	q3	comp.sys.ibm.pc.hardware	0
712	EER	q3	comp.graphics	19
713	EER	q3	alt.atheism	5
714	EER	q3	soc.religion.christian	2
715	EER	q3	rec.sport.baseball	9
716	EER	q3	talk.politics.misc	3
717	EER	q3	rec.motorcycles	21
718	EER	q3	sci.space	3
719	EER	q3	rec.sport.hockey	1
720	EER	q4	talk.politics.guns	2
721	EER	q4	comp.os.ms-windows.misc	3
722	EER	q4	talk.religion.misc	5
723	EER	q4	comp.windows.x	3
724	EER	q4	talk.politics.mideast	1
725	EER	q4	sci.electronics	3
726	EER	q4	rec.autos	0
727	EER	q4	sci.med	3
728	EER	q4	sci.crypt	3
729	EER	q4	comp.sys.mac.hardware	1
730	EER	q4	misc.forsale	11
731	EER	q4	comp.sys.ibm.pc.hardware	2
732	EER	q4	comp.graphics	26
733	EER	q4	alt.atheism	3
734	EER	q4	soc.religion.christian	3
735	EER	q4	rec.sport.baseball	3
736	EER	q4	talk.politics.misc	5
737	EER	q4	rec.motorcycles	16
738	EER	q4	sci.space	3
739	EER	q4	rec.sport.hockey	4
740	EER	q5	talk.politics.guns	2
741	EER	q5	comp.os.ms-windows.misc	4
742	EER	q5	talk.religion.misc	0
743	EER	q5	comp.windows.x	0
744	EER	q5	talk.politics.mideast	0
745	EER	q5	sci.electronics	3
746	EER	q5	rec.autos	2
747	EER	q5	sci.med	1
748	EER	q5	sci.crypt	3
749	EER	q5	comp.sys.mac.hardware	3
750	EER	q5	misc.forsale	15
751	EER	q5	comp.sys.ibm.pc.hardware	4
752	EER	q5	comp.graphics	31
753	EER	q5	alt.atheism	1
754	EER	q5	soc.religion.christian	1
755	EER	q5	rec.sport.baseball	13
756	EER	q5	talk.politics.misc	1
757	EER	q5	rec.motorcycles	11
758	EER	q5	sci.space	2
759	EER	q5	rec.sport.hockey	3
760	EER	q6	talk.politics.guns	2
761	EER	q6	comp.os.ms-windows.misc	0
762	EER	q6	talk.religion.misc	0
763	EER	q6	comp.windows.x	2
764	EER	q6	talk.politics.mideast	1
765	EER	q6	sci.electronics	4
766	EER	q6	rec.autos	0
767	EER	q6	sci.med	0
768	EER	q6	sci.crypt	1
769	EER	q6	comp.sys.mac.hardware	2
770	EER	q6	misc.forsale	12
771	EER	q6	comp.sys.ibm.pc.hardware	2
772	EER	q6	comp.graphics	38
773	EER	q6	alt.atheism	1
774	EER	q6	soc.religion.christian	1
775	EER	q6	rec.sport.baseball	13
776	EER	q6	talk.politics.misc	0
777	EER	q6	rec.motorcycles	16
778	EER	q6	sci.space	1
779	EER	q6	rec.sport.hockey	4
780	EER	q7	talk.politics.guns	1
781	EER	q7	comp.os.ms-windows.misc	2
782	EER	q7	talk.religion.misc	0
783	EER	q7	comp.windows.x	0
784	EER	q7	talk.politics.mideast	0
785	EER	q7	sci.electronics	0
786	EER	q7	rec.autos	0
787	EER	q7	sci.med	0
788	EER	q7	sci.crypt	1
789	EER	q7	comp.sys.mac.hardware	2
790	EER	q7	misc.forsale	5
791	EER	q7	comp.sys.ibm.pc.hardware	1
792	EER	q7	comp.graphics	64
793	EER	q7	alt.atheism	1
794	EER	q7	soc.religion.christian	0
795	EER	q7	rec.sport.baseball	12
796	EER	q7	talk.politics.misc	0
797	EER	q7	rec.motorcycles	10
798	EER	q7	sci.space	1
799	EER	q7	rec.sport.hockey	0
800	LAL_iter	q0	talk.politics.guns	2
801	LAL_iter	q0	comp.os.ms-windows.misc	3
802	LAL_iter	q0	talk.religion.misc	0
803	LAL_iter	q0	comp.windows.x	4
804	LAL_iter	q0	talk.politics.mideast	3
805	LAL_iter	q0	sci.electronics	2
806	LAL_iter	q0	rec.autos	5
807	LAL_iter	q0	sci.med	2
808	LAL_iter	q0	sci.crypt	3
809	LAL_iter	q0	comp.sys.mac.hardware	4
810	LAL_iter	q0	misc.forsale	6
811	LAL_iter	q0	comp.sys.ibm.pc.hardware	3
812	LAL_iter	q0	comp.graphics	34
813	LAL_iter	q0	alt.atheism	1
814	LAL_iter	q0	soc.religion.christian	3
815	LAL_iter	q0	rec.sport.baseball	7
816	LAL_iter	q0	talk.politics.misc	1
817	LAL_iter	q0	rec.motorcycles	14
818	LAL_iter	q0	sci.space	3
819	LAL_iter	q0	rec.sport.hockey	0
820	LAL_iter	q1	talk.politics.guns	0
821	LAL_iter	q1	comp.os.ms-windows.misc	6
822	LAL_iter	q1	talk.religion.misc	2
823	LAL_iter	q1	comp.windows.x	0
824	LAL_iter	q1	talk.politics.mideast	1
825	LAL_iter	q1	sci.electronics	0
826	LAL_iter	q1	rec.autos	1
827	LAL_iter	q1	sci.med	0
828	LAL_iter	q1	sci.crypt	0
829	LAL_iter	q1	comp.sys.mac.hardware	0
830	LAL_iter	q1	misc.forsale	1
831	LAL_iter	q1	comp.sys.ibm.pc.hardware	1
832	LAL_iter	q1	comp.graphics	85
833	LAL_iter	q1	alt.atheism	1
834	LAL_iter	q1	soc.religion.christian	0
835	LAL_iter	q1	rec.sport.baseball	0
836	LAL_iter	q1	talk.politics.misc	1
837	LAL_iter	q1	rec.motorcycles	0
838	LAL_iter	q1	sci.space	1
839	LAL_iter	q1	rec.sport.hockey	0
840	LAL_iter	q2	talk.politics.guns	13
841	LAL_iter	q2	comp.os.ms-windows.misc	0
842	LAL_iter	q2	talk.religion.misc	1
843	LAL_iter	q2	comp.windows.x	0
844	LAL_iter	q2	talk.politics.mideast	0
845	LAL_iter	q2	sci.electronics	0
846	LAL_iter	q2	rec.autos	0
847	LAL_iter	q2	sci.med	14
848	LAL_iter	q2	sci.crypt	1
849	LAL_iter	q2	comp.sys.mac.hardware	0
850	LAL_iter	q2	misc.forsale	0
851	LAL_iter	q2	comp.sys.ibm.pc.hardware	9
852	LAL_iter	q2	comp.graphics	28
853	LAL_iter	q2	alt.atheism	0
854	LAL_iter	q2	soc.religion.christian	0
855	LAL_iter	q2	rec.sport.baseball	1
856	LAL_iter	q2	talk.politics.misc	1
857	LAL_iter	q2	rec.motorcycles	21
858	LAL_iter	q2	sci.space	11
859	LAL_iter	q2	rec.sport.hockey	0
860	LAL_iter	q3	talk.politics.guns	0
861	LAL_iter	q3	comp.os.ms-windows.misc	7
862	LAL_iter	q3	talk.religion.misc	6
863	LAL_iter	q3	comp.windows.x	0
864	LAL_iter	q3	talk.politics.mideast	0
865	LAL_iter	q3	sci.electronics	0
866	LAL_iter	q3	rec.autos	0
867	LAL_iter	q3	sci.med	0
868	LAL_iter	q3	sci.crypt	1
869	LAL_iter	q3	comp.sys.mac.hardware	0
870	LAL_iter	q3	misc.forsale	0
871	LAL_iter	q3	comp.sys.ibm.pc.hardware	3
872	LAL_iter	q3	comp.graphics	24
873	LAL_iter	q3	alt.atheism	0
874	LAL_iter	q3	soc.religion.christian	0
875	LAL_iter	q3	rec.sport.baseball	0
876	LAL_iter	q3	talk.politics.misc	1
877	LAL_iter	q3	rec.motorcycles	58
878	LAL_iter	q3	sci.space	0
879	LAL_iter	q3	rec.sport.hockey	0
880	LAL_iter	q4	talk.politics.guns	0
881	LAL_iter	q4	comp.os.ms-windows.misc	0
882	LAL_iter	q4	talk.religion.misc	6
883	LAL_iter	q4	comp.windows.x	0
884	LAL_iter	q4	talk.politics.mideast	0
885	LAL_iter	q4	sci.electronics	0
886	LAL_iter	q4	rec.autos	0
887	LAL_iter	q4	sci.med	0
888	LAL_iter	q4	sci.crypt	2
889	LAL_iter	q4	comp.sys.mac.hardware	0
890	LAL_iter	q4	misc.forsale	43
891	LAL_iter	q4	comp.sys.ibm.pc.hardware	0
892	LAL_iter	q4	comp.graphics	25
893	LAL_iter	q4	alt.atheism	0
894	LAL_iter	q4	soc.religion.christian	0
895	LAL_iter	q4	rec.sport.baseball	0
896	LAL_iter	q4	talk.politics.misc	0
897	LAL_iter	q4	rec.motorcycles	24
898	LAL_iter	q4	sci.space	0
899	LAL_iter	q4	rec.sport.hockey	0
900	LAL_iter	q5	talk.politics.guns	0
901	LAL_iter	q5	comp.os.ms-windows.misc	0
902	LAL_iter	q5	talk.religion.misc	0
903	LAL_iter	q5	comp.windows.x	0
904	LAL_iter	q5	talk.politics.mideast	0
905	LAL_iter	q5	sci.electronics	6
906	LAL_iter	q5	rec.autos	3
907	LAL_iter	q5	sci.med	0
908	LAL_iter	q5	sci.crypt	1
909	LAL_iter	q5	comp.sys.mac.hardware	6
910	LAL_iter	q5	misc.forsale	28
911	LAL_iter	q5	comp.sys.ibm.pc.hardware	0
912	LAL_iter	q5	comp.graphics	41
913	LAL_iter	q5	alt.atheism	14
914	LAL_iter	q5	soc.religion.christian	1
915	LAL_iter	q5	rec.sport.baseball	0
916	LAL_iter	q5	talk.politics.misc	0
917	LAL_iter	q5	rec.motorcycles	0
918	LAL_iter	q5	sci.space	0
919	LAL_iter	q5	rec.sport.hockey	0
920	LAL_iter	q6	talk.politics.guns	0
921	LAL_iter	q6	comp.os.ms-windows.misc	0
922	LAL_iter	q6	talk.religion.misc	0
923	LAL_iter	q6	comp.windows.x	11
924	LAL_iter	q6	talk.politics.mideast	5
925	LAL_iter	q6	sci.electronics	8
926	LAL_iter	q6	rec.autos	6
927	LAL_iter	q6	sci.med	0
928	LAL_iter	q6	sci.crypt	1
929	LAL_iter	q6	comp.sys.mac.hardware	6
930	LAL_iter	q6	misc.forsale	0
931	LAL_iter	q6	comp.sys.ibm.pc.hardware	0
932	LAL_iter	q6	comp.graphics	32
933	LAL_iter	q6	alt.atheism	0
934	LAL_iter	q6	soc.religion.christian	2
935	LAL_iter	q6	rec.sport.baseball	11
936	LAL_iter	q6	talk.politics.misc	2
937	LAL_iter	q6	rec.motorcycles	0
938	LAL_iter	q6	sci.space	0
939	LAL_iter	q6	rec.sport.hockey	16
940	LAL_iter	q7	talk.politics.guns	0
941	LAL_iter	q7	comp.os.ms-windows.misc	0
942	LAL_iter	q7	talk.religion.misc	0
943	LAL_iter	q7	comp.windows.x	0
944	LAL_iter	q7	talk.politics.mideast	6
945	LAL_iter	q7	sci.electronics	0
946	LAL_iter	q7	rec.autos	1
947	LAL_iter	q7	sci.med	0
948	LAL_iter	q7	sci.crypt	7
949	LAL_iter	q7	comp.sys.mac.hardware	0
950	LAL_iter	q7	misc.forsale	0
951	LAL_iter	q7	comp.sys.ibm.pc.hardware	0
952	LAL_iter	q7	comp.graphics	5
953	LAL_iter	q7	alt.atheism	0
954	LAL_iter	q7	soc.religion.christian	10
955	LAL_iter	q7	rec.sport.baseball	61
956	LAL_iter	q7	talk.politics.misc	10
957	LAL_iter	q7	rec.motorcycles	0
958	LAL_iter	q7	sci.space	0
959	LAL_iter	q7	rec.sport.hockey	0
960	LAL_indep	q0	talk.politics.guns	2
961	LAL_indep	q0	comp.os.ms-windows.misc	3
962	LAL_indep	q0	talk.religion.misc	0
963	LAL_indep	q0	comp.windows.x	4
964	LAL_indep	q0	talk.politics.mideast	3
965	LAL_indep	q0	sci.electronics	2
966	LAL_indep	q0	rec.autos	5
967	LAL_indep	q0	sci.med	2
968	LAL_indep	q0	sci.crypt	3
969	LAL_indep	q0	comp.sys.mac.hardware	4
970	LAL_indep	q0	misc.forsale	6
971	LAL_indep	q0	comp.sys.ibm.pc.hardware	3
972	LAL_indep	q0	comp.graphics	34
973	LAL_indep	q0	alt.atheism	1
974	LAL_indep	q0	soc.religion.christian	3
975	LAL_indep	q0	rec.sport.baseball	7
976	LAL_indep	q0	talk.politics.misc	1
977	LAL_indep	q0	rec.motorcycles	14
978	LAL_indep	q0	sci.space	3
979	LAL_indep	q0	rec.sport.hockey	0
980	LAL_indep	q1	talk.politics.guns	4
981	LAL_indep	q1	comp.os.ms-windows.misc	0
982	LAL_indep	q1	talk.religion.misc	4
983	LAL_indep	q1	comp.windows.x	1
984	LAL_indep	q1	talk.politics.mideast	2
985	LAL_indep	q1	sci.electronics	3
986	LAL_indep	q1	rec.autos	4
987	LAL_indep	q1	sci.med	6
988	LAL_indep	q1	sci.crypt	0
989	LAL_indep	q1	comp.sys.mac.hardware	1
990	LAL_indep	q1	misc.forsale	7
991	LAL_indep	q1	comp.sys.ibm.pc.hardware	2
992	LAL_indep	q1	comp.graphics	28
993	LAL_indep	q1	alt.atheism	4
994	LAL_indep	q1	soc.religion.christian	1
995	LAL_indep	q1	rec.sport.baseball	4
996	LAL_indep	q1	talk.politics.misc	0
997	LAL_indep	q1	rec.motorcycles	23
998	LAL_indep	q1	sci.space	4
999	LAL_indep	q1	rec.sport.hockey	2
1000	LAL_indep	q2	talk.politics.guns	2
1001	LAL_indep	q2	comp.os.ms-windows.misc	0
1002	LAL_indep	q2	talk.religion.misc	1
1003	LAL_indep	q2	comp.windows.x	2
1004	LAL_indep	q2	talk.politics.mideast	3
1005	LAL_indep	q2	sci.electronics	0
1006	LAL_indep	q2	rec.autos	2
1007	LAL_indep	q2	sci.med	2
1008	LAL_indep	q2	sci.crypt	0
1009	LAL_indep	q2	comp.sys.mac.hardware	0
1010	LAL_indep	q2	misc.forsale	3
1011	LAL_indep	q2	comp.sys.ibm.pc.hardware	1
1012	LAL_indep	q2	comp.graphics	47
1013	LAL_indep	q2	alt.atheism	5
1014	LAL_indep	q2	soc.religion.christian	4
1015	LAL_indep	q2	rec.sport.baseball	9
1016	LAL_indep	q2	talk.politics.misc	6
1017	LAL_indep	q2	rec.motorcycles	7
1018	LAL_indep	q2	sci.space	1
1019	LAL_indep	q2	rec.sport.hockey	5
1020	LAL_indep	q3	talk.politics.guns	3
1021	LAL_indep	q3	comp.os.ms-windows.misc	6
1022	LAL_indep	q3	talk.religion.misc	1
1023	LAL_indep	q3	comp.windows.x	1
1024	LAL_indep	q3	talk.politics.mideast	1
1025	LAL_indep	q3	sci.electronics	2
1026	LAL_indep	q3	rec.autos	1
1027	LAL_indep	q3	sci.med	1
1028	LAL_indep	q3	sci.crypt	4
1029	LAL_indep	q3	comp.sys.mac.hardware	2
1030	LAL_indep	q3	misc.forsale	5
1031	LAL_indep	q3	comp.sys.ibm.pc.hardware	1
1032	LAL_indep	q3	comp.graphics	42
1033	LAL_indep	q3	alt.atheism	1
1034	LAL_indep	q3	soc.religion.christian	3
1035	LAL_indep	q3	rec.sport.baseball	6
1036	LAL_indep	q3	talk.politics.misc	3
1037	LAL_indep	q3	rec.motorcycles	14
1038	LAL_indep	q3	sci.space	1
1039	LAL_indep	q3	rec.sport.hockey	2
1040	LAL_indep	q4	talk.politics.guns	4
1041	LAL_indep	q4	comp.os.ms-windows.misc	5
1042	LAL_indep	q4	talk.religion.misc	1
1043	LAL_indep	q4	comp.windows.x	0
1044	LAL_indep	q4	talk.politics.mideast	2
1045	LAL_indep	q4	sci.electronics	0
1046	LAL_indep	q4	rec.autos	0
1047	LAL_indep	q4	sci.med	5
1048	LAL_indep	q4	sci.crypt	1
1049	LAL_indep	q4	comp.sys.mac.hardware	0
1050	LAL_indep	q4	misc.forsale	1
1051	LAL_indep	q4	comp.sys.ibm.pc.hardware	9
1052	LAL_indep	q4	comp.graphics	37
1053	LAL_indep	q4	alt.atheism	0
1054	LAL_indep	q4	soc.religion.christian	0
1055	LAL_indep	q4	rec.sport.baseball	0
1056	LAL_indep	q4	talk.politics.misc	3
1057	LAL_indep	q4	rec.motorcycles	26
1058	LAL_indep	q4	sci.space	6
1059	LAL_indep	q4	rec.sport.hockey	0
1060	LAL_indep	q5	talk.politics.guns	0
1061	LAL_indep	q5	comp.os.ms-windows.misc	2
1062	LAL_indep	q5	talk.religion.misc	7
1063	LAL_indep	q5	comp.windows.x	0
1064	LAL_indep	q5	talk.politics.mideast	2
1065	LAL_indep	q5	sci.electronics	0
1066	LAL_indep	q5	rec.autos	1
1067	LAL_indep	q5	sci.med	0
1068	LAL_indep	q5	sci.crypt	1
1069	LAL_indep	q5	comp.sys.mac.hardware	3
1070	LAL_indep	q5	misc.forsale	4
1071	LAL_indep	q5	comp.sys.ibm.pc.hardware	0
1072	LAL_indep	q5	comp.graphics	38
1073	LAL_indep	q5	alt.atheism	3
1074	LAL_indep	q5	soc.religion.christian	0
1075	LAL_indep	q5	rec.sport.baseball	5
1076	LAL_indep	q5	talk.politics.misc	1
1077	LAL_indep	q5	rec.motorcycles	33
1078	LAL_indep	q5	sci.space	0
1079	LAL_indep	q5	rec.sport.hockey	0
1080	LAL_indep	q6	talk.politics.guns	0
1081	LAL_indep	q6	comp.os.ms-windows.misc	0
1082	LAL_indep	q6	talk.religion.misc	1
1083	LAL_indep	q6	comp.windows.x	1
1084	LAL_indep	q6	talk.politics.mideast	0
1085	LAL_indep	q6	sci.electronics	1
1086	LAL_indep	q6	rec.autos	2
1087	LAL_indep	q6	sci.med	0
1088	LAL_indep	q6	sci.crypt	3
1089	LAL_indep	q6	comp.sys.mac.hardware	6
1090	LAL_indep	q6	misc.forsale	32
1091	LAL_indep	q6	comp.sys.ibm.pc.hardware	0
1092	LAL_indep	q6	comp.graphics	39
1093	LAL_indep	q6	alt.atheism	1
1094	LAL_indep	q6	soc.religion.christian	2
1095	LAL_indep	q6	rec.sport.baseball	8
1096	LAL_indep	q6	talk.politics.misc	1
1097	LAL_indep	q6	rec.motorcycles	0
1098	LAL_indep	q6	sci.space	0
1099	LAL_indep	q6	rec.sport.hockey	3
1100	LAL_indep	q7	talk.politics.guns	0
1101	LAL_indep	q7	comp.os.ms-windows.misc	0
1102	LAL_indep	q7	talk.religion.misc	0
1103	LAL_indep	q7	comp.windows.x	6
1104	LAL_indep	q7	talk.politics.mideast	2
1105	LAL_indep	q7	sci.electronics	8
1106	LAL_indep	q7	rec.autos	1
1107	LAL_indep	q7	sci.med	0
1108	LAL_indep	q7	sci.crypt	4
1109	LAL_indep	q7	comp.sys.mac.hardware	0
1110	LAL_indep	q7	misc.forsale	20
1111	LAL_indep	q7	comp.sys.ibm.pc.hardware	0
1112	LAL_indep	q7	comp.graphics	9
1113	LAL_indep	q7	alt.atheism	1
1114	LAL_indep	q7	soc.religion.christian	3
1115	LAL_indep	q7	rec.sport.baseball	41
1116	LAL_indep	q7	talk.politics.misc	1
1117	LAL_indep	q7	rec.motorcycles	0
1118	LAL_indep	q7	sci.space	0
1119	LAL_indep	q7	rec.sport.hockey	4
